Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2]
2799.6610972,0.237111646871532,0.0003410997851008,-0.0037785545320668,0,4998222.82387256,1704.89273110892,1.43938654148537,-0.0374665086855324,2931.69343306518,0.0056190546730314,739.621082184557,24.9961681365967,1.85282130193401e-06,-41.7865018183365,9.24663777601404,0.412855794658976,0.0001655601659567,-0.0075118290045338,0,14973013.1280511,2478.93453835222,0.959168207663524,-0.0024372481800146,6040.1002512974,0.0044670064027319,685.754184168763,24.9961681365967,1.76796658608313e-06,-116.229522740468,26.4527494142167,0.641373505791464,0.0001300786048408,-0.0161129975266765,0,24948617.8095292,3245.28139737104,0.610014539432568,0.017816139676351,7687.65932893824,0.0041671337367526,660.865423737913,24.9961681365967,1.84906500934231e-06,-186.685147948563,46.1076776724403,0.862928129611272,0.0001074784846796,-0.0295439597749974,0,34922743.1998988,3753.44351998167,0.445835194447437,0.0517151744176215,9304.18774492959,0.0058416774745975,642.345767470236,24.9961681365967,1.69516682978926e-06,-254.035049282014,59.1730032073538,1.06693709632546,9.68977804580973e-05,-0.0338191731307936,0,44898373.5432509,4350.55274251957,0.332979799006711,0.0620797653878171,10320.1538288325,0.0103323519809146,635.402019541959,24.9961681365967,1.35629932394836e-06,-323.085772648454,60.8647655898403,1.32371017925267,8.67045411185698e-05,-0.027005580226813,0,54874038.2934474,4757.82830955619,0.268845286684872,0.0585629797603294,11533.4212845033,0.0082131082263202,630.476433866607,24.9961681365967,1.81711937173713e-06,-391.821512572467,99.6794172704813,,,,0,64851154.0663899,,,,,,
2804.6994474,0.236994508879754,0.0003411608448355,-0.0038458055366247,0,4998222.86525184,1705.19793538556,1.43932223095202,-0.0375313177208627,2931.16872917261,0.0062463470143429,738.888669020589,24.9939270019531,1.91388103664455e-06,-41.7451225435361,9.55184205265232,0.413054806184834,0.0001654806859215,-0.0074759225904613,0,14973012.9566134,2477.74445437305,0.959006634867734,-0.00217416060872,6043.00129909972,0.0049539602334572,686.765666089393,24.9939270019531,1.68848655094365e-06,-116.400960354134,25.2626654350415,0.641626294591343,0.0001301273797635,-0.0165758023786336,0,24948618.7999403,3246.49839315496,0.610251631903795,0.0176482353118496,7684.77780631061,0.0041246540099526,657.359368447289,24.9939270019531,1.89783993200993e-06,-185.694736849517,47.3246734563654,0.862784226038337,0.0001072898730441,-0.0297857064060525,0,34922743.7403626,3746.85674225587,0.445558120683122,0.0520316135315223,9320.54416346239,0.0058737309821691,640.979166190752,24.9939270019531,1.50655519426015e-06,-253.494585499167,52.5862254815484,1.06758959366,9.71913517492118e-05,-0.0321745051073985,0,44898371.5036674,4363.73341777973,0.333225553971135,0.0616405741740141,10288.9812931129,0.0096633740894746,639.413200404247,24.9939270019531,1.64987061506287e-06,-325.125356137753,74.0454408499972,1.32355935308885,8.66817071988621e-05,-0.0282571544709158,0,54874043.367717,4756.57576001811,0.269012892591871,0.058517740730573,11536.4594481952,0.0078091587994555,622.311472782628,24.9939270019531,1.79428545202946e-06,-386.747242972255,98.4268677324053,,,,0,64851145.0099334,,,,,,
2809.7492773,0.237075736921718,0.000341154780174,-0.0038523427478359,0,4998222.8830055,1705.16762891267,1.43930284762959,-0.037529501418287,2931.22083615479,0.0057153638955637,738.574429243058,24.9943027496338,1.90781637517514e-06,-41.7273688837886,9.52153557977181,0.412978714009101,0.0001654567744779,-0.007379576017344,0,14973013.0820196,2477.38644876773,0.959031851789729,-0.0021998470543638,6043.87462015354,0.004742807561514,686.02576984968,24.9943027496338,1.66457510735845e-06,-116.27555421181,24.904659829725,0.641524636766324,0.0001300468115076,-0.0165547051762218,0,24948618.7004022,3244.48831350783,0.610152085467508,0.0178127980166645,7689.53877766587,0.0040826912172643,657.711733396947,24.9943027496338,1.81727167616229e-06,-185.794274970889,45.3145938092312,0.862885627834624,0.0001074456744393,-0.0290701103167118,0,34922741.6333232,3752.29752806458,0.445741323197182,0.051708241076536,9307.028926178,0.0060804864026116,646.306965815063,24.9943027496338,1.66235658951796e-06,-255.601624898612,58.027011290259,1.0675012530588,9.72448757858285e-05,-0.0316408922214811,0,44898368.4858937,4366.13626639709,0.333469970077569,0.0613842670526897,10283.3181894581,0.0098810344195616,645.34815535297,24.9943027496338,1.70339465167959e-06,-328.143129840493,76.448289467362,1.3236970135995,8.67092921910828e-05,-0.0293133248810229,0,54874044.0204103,4758.08951667209,0.268643951939345,0.0586235757133806,11532.7893323853,0.0079686371217876,621.261230008778,24.9943027496338,1.82187044425011e-06,-386.09454972297,99.9406243863887,,,,0,64851140.5879808,,,,,,
2814.7942047,0.237030900559001,0.0003412894188459,-0.003977394790884,0,4998223.00395719,1705.84062428292,1.43930906231836,-0.0377180628023701,2930.06446956806,0.0054470174503101,736.433584333956,25.0049362182617,2.04245504705272e-06,-41.6064171940088,10.1945309500197,0.412936558650029,0.0001655214753039,-0.007428092738108,0,14973013.0578803,2478.35521108522,0.95900946191828,-0.0022694141628083,6041.512125021,0.0043064985719892,686.168191422895,25.0049362182617,1.72927593328749e-06,-116.299693461508,25.8734221472137,0.64167063183135,0.0001300625779708,-0.0166715260695455,0,24948618.87719,3244.88168798038,0.610005849928197,0.0179054834295006,7688.60663536799,0.0041386607173305,657.085904567912,25.0049362182617,1.8330381393798e-06,-185.617487166077,45.7079682817766,0.862809642221356,0.0001072220792649,-0.0296976615582096,0,34922742.093672,3744.48902091641,0.445270488701479,0.0522314860038408,9326.4373052228,0.00541280721338,645.142941068006,25.0049362182617,1.43876141506953e-06,-255.14127612859,50.2185041420908,1.06747540202261,9.72003535891587e-05,-0.0315112616406291,0,44898368.0225135,4364.13724736449,0.333649121058405,0.0615070011014675,10288.028418361,0.0099968622867379,646.259469692906,25.0049362182617,1.65887245500977e-06,-328.606510013342,74.4492704347622,1.32347329891136,8.68342475668628e-05,-0.0279257684291964,0,54874042.6527575,4764.94620470413,0.268653670240533,0.0585405632527464,11516.1935298627,0.0081760924880848,623.461907689951,25.0049362182617,1.94682582003016e-06,-387.462202519178,106.797312418428,,,,0,64851119.9504367,,,,,,
2819.832574,0.236991663426395,0.0003412080389428,-0.0038558608884581,0,4998222.84282308,1705.43381439918,1.43928630198746,-0.0376467623217293,2930.76330527898,0.0056776673158552,739.285658077989,25.0152969360352,1.96107514400162e-06,-41.7675513038412,9.78772106627639,0.412951154338017,0.0001655253824548,-0.0076112235728144,0,14973013.2566493,2478.41374580819,0.958905087987435,-0.0022118046231035,6041.36951789166,0.0045511073472799,684.995454710908,25.0152969360352,1.73318308420222e-06,-116.100924527273,25.9319568701826,0.641688977288326,0.0001300021732749,-0.0165896891728159,0,24948619.0144742,3243.37469208931,0.609956513935018,0.0179877965026808,7692.17909830915,0.0042003851400684,656.599918392151,25.0152969360352,1.77263344340294e-06,-185.480202935636,44.2009723907058,0.862911933248057,0.0001074189350038,-0.0292058649894133,0,34922740.3143867,3751.36357198824,0.445571774039463,0.0518816311145676,9309.34569369866,0.006414767357503,649.641991013927,25.0152969360352,1.63561715401236e-06,-256.920561417937,57.0930552139198,1.06762060332565,9.72951767609633e-05,-0.032357148560241,0,44898369.083821,4368.39475628933,0.333907652076782,0.0611967309394495,10278.0017806722,0.009614623009464,644.172231776019,25.0152969360352,1.75369562681432e-06,-327.545202597976,78.7067793595979,1.32319595342305,8.68959572652614e-05,-0.0295562081532489,0,54874044.8866121,4768.33265943908,0.268578552713512,0.0584454268823822,11508.0152342113,0.0082699144090494,619.867432561991,25.0152969360352,2.00853551842874e-06,-385.228347919881,110.183767153375,,,,0,64851083.7921913,,,,,,
2824.8672189,0.237176183531134,0.0003411851065521,-0.0037500006183115,0,4998222.90149786,1705.31921321877,1.43927565904256,-0.0375632223287274,2930.96029338917,0.0057138899044985,738.247114443965,24.9982109069824,1.93814275323398e-06,-41.7088765222579,9.67311988586243,0.412872234724561,0.0001654894392204,-0.0075256827389753,0,14973013.2028026,2477.87555837255,0.958947585997473,-0.0021439950471109,6042.68166422236,0.0044967833367516,685.313150252588,24.9982109069824,1.69723984984129e-06,-116.154771229252,25.3937694345491,0.641463305353106,0.0001300844470033,-0.0163679723478886,0,24948618.7679764,3245.42727592972,0.610168445394851,0.0178292381674765,7687.31407202134,0.0035971814914287,657.472520705089,24.9982109069824,1.85490717185074e-06,-185.726700764149,46.2535562311164,0.862599224673906,0.0001075832169877,-0.0291518482583298,0,34922742.3435197,3757.10096735049,0.445600688062462,0.051681802211612,9295.13011414948,0.0060965782876387,644.511183267832,24.9982109069824,1.79989913789881e-06,-254.891428411007,62.8304505761748,1.06733753870825,9.7070836348437e-05,-0.0330329728711196,0,44898369.9506898,4358.322321795,0.333218063174493,0.0618805342653424,10301.7552708672,0.0087982919794608,642.467389653375,24.9982109069824,1.5293552142881e-06,-326.678333722055,68.6343448652651,1.32310732619247,8.67656201752878e-05,-0.0274952870986694,0,54874038.484505,4761.17998063068,0.26820394933734,0.0589295358104253,11525.3022796328,0.0080110398474769,630.169004903124,24.9982109069824,1.87819842845512e-06,-391.63045502454,103.031088344978,,,,0,64851157.3055079,,,,,,
2829.907185,0.237138497121123,0.0003412245282763,-0.0039985727241326,0,4998223.06325747,1705.51630698001,1.43931889861961,-0.0376499430205701,2930.62167907847,0.0054428152034956,735.383969440777,25.0167598724365,1.9775644774708e-06,-41.547116917558,9.87021364710427,0.413018009991925,0.0001654782701914,-0.0076811639465279,0,14973013.342381,2477.70834745037,0.959211480887757,-0.0022800699461686,6043.08951769428,0.0044166583111771,684.489637702517,25.0167598724365,1.68607082079504e-06,-116.015192830935,25.2265585123691,0.64152849125846,0.000129998427597,-0.0163667877705828,0,24948618.4993492,3243.28117563365,0.609745611751367,0.018177891607849,7692.40073502876,0.0036587162106892,658.423460901752,25.0167598724365,1.76888776552947e-06,-185.995327938348,44.1074559350486,0.862848974729749,0.0001074280461233,-0.029558909602296,0,34922742.7908723,3751.68202329199,0.445871180746028,0.0516670836126788,9308.5561553611,0.0069009697825227,643.380020389067,25.0167598724365,1.64472827349752e-06,-254.444075860083,57.4115065176779,1.06763805604746,9.70676509321404e-05,-0.0333707624802444,0,44898373.132871,4358.17961068252,0.333263848527127,0.0617025815684174,10302.0933379659,0.0093263953197994,636.209099941701,25.0167598724365,1.52616979799145e-06,-323.496152512729,68.4916337527866,1.32335479691927,8.6733865533997e-05,-0.0284954010340985,0,54874042.9664784,4759.43786396131,0.268603275798313,0.0586161215601082,11529.5218752591,0.0080643895548125,622.957102198899,25.0167598724365,1.84644378716435e-06,-387.148481592536,101.288971675608,,,,0,64851132.3542342,,,,,,
2834.9551716,0.237120804503649,0.0003411884292167,-0.0038290874032867,0,4998222.85587986,1705.33580507304,1.43951727008929,-0.0376853231877565,2930.93175022252,0.0056937943130136,739.054553084727,24.9834022521973,1.94146541789583e-06,-41.7544945245609,9.68971174013495,0.412826637622008,0.000165502021381,-0.0072012424437085,0,14973012.7901464,2478.06388293349,0.958906754041955,-0.0021387746127177,6042.22227411731,0.0045907306032142,687.747821761854,24.9834022521973,1.70982201041391e-06,-116.567427417263,25.5820939954897,0.641440451209664,0.0001300973525001,-0.016329208207048,0,24948618.746037,3245.74924739495,0.610050620650401,0.0178463503214881,7686.55149995361,0.0040646897180216,657.550186341405,24.9834022521973,1.86781266864366e-06,-185.748640209436,46.5755276963505,0.862493317651102,0.0001075448647616,-0.0289075234499167,0,34922742.4953586,3755.76161877031,0.445898593263293,0.0516289911590484,9298.44490683963,0.0060526980834936,644.127247842295,24.9834022521973,1.76154691181949e-06,-254.73958954215,61.4911019959968,1.06731792361545,9.7172957991718e-05,-0.0322065557130586,0,44898370.0052321,4362.90742241503,0.333715335095416,0.0614653633191731,10290.9288825522,0.0097014471754724,642.360123299807,24.9834022521973,1.63147685756907e-06,-326.623791508377,73.2194454852952,1.3234573583595,8.6744029611714e-05,-0.0286561479524359,0,54874042.9768355,4759.99560889709,0.268812275552107,0.0584706124573952,11528.1709239959,0.0086895916770304,622.940436652641,24.9834022521973,1.85660786488139e-06,-387.138124473393,101.846716611386,,,,0,64851081.3279266,,,,,,
2839.9852868,0.23709954332682,0.0003412209174095,-0.0039153744003758,0,4998223.03435787,1705.49824920122,1.43941357396211,-0.0376623641672054,2930.65269149284,0.0058615672574679,735.895492258295,25.0000343322754,1.97395361068592e-06,-41.5760165117681,9.85215586831578,0.41306612261519,0.0001655783732335,-0.0074296778044555,0,14973013.058617,2479.2071446511,0.959078560806723,-0.0024415320714631,6039.43607169788,0.0043692899096207,686.16384533029,25.0000343322754,1.78617386295746e-06,-116.298956835642,26.7253557130975,0.641596241980499,0.0001300320546653,-0.0165892110156115,0,24948618.9035388,3244.12017709108,0.610029946669256,0.0179164235073774,7690.41143411329,0.003946148830996,656.992629699111,25.0000343322754,1.80251483389177e-06,-185.591138333082,44.9464573924765,0.862758974037235,0.000107507129253,-0.0293144484913911,0,34922743.1507739,3754.443861783,0.445708766077233,0.0516498454475885,9301.7087047851,0.0063035000972678,642.469983317703,25.0000343322754,1.72381140323769e-06,-254.084174193442,60.1733450086858,1.06742486776736,9.71276864820128e-05,-0.0323870422945723,0,44898371.0961853,4360.87491138335,0.333802262332734,0.0613904497146846,10295.7255157642,0.0094213840432221,640.214581931134,25.0000343322754,1.58620534786382e-06,-325.532838270068,71.1869344536171,1.32334760029565,8.68409579954889e-05,-0.0288113985914778,0,54874046.0330864,4765.31472660178,0.268955822609323,0.0582385106605241,11515.3036433793,0.0082838581006575,618.022651197423,25.0000343322754,1.95353624865627e-06,-384.081873625517,107.165834316075,,,,0,64851118.1488199,,,,,,
2845.0225867,0.237204349235961,0.0003410280753292,-0.0039654794501951,0,4998223.04206406,1704.53438410123,1.43927074455514,-0.0373717202522833,2932.30989570182,0.0060200210306011,735.759092703648,24.9900817871094,1.78111153033338e-06,-41.56831032224,8.88829076833122,0.412807212657813,0.0001654978727374,-0.007423965732761,0,14973013.2980766,2478.00184930105,0.958914436367424,-0.0021908646331063,6042.37373846189,0.004723498897762,684.751033237949,24.9900817871094,1.70567336680452e-06,-116.059497158974,25.5200603630415,0.641692887193945,0.0001299839289048,-0.0163500126055852,0,24948618.5459426,3242.91945935094,0.609943760300414,0.0180492687376535,7693.25876225616,0.0033472994017448,658.258520378843,24.9900817871094,1.75438907338299e-06,-185.948734570295,43.7457396523359,0.862768607927799,0.0001073819597841,-0.0300839042123277,0,34922743.0782459,3750.07259278117,0.445672478900658,0.0519205742426173,9312.55121446761,0.0060978686927614,642.653375520344,24.9900817871094,1.59864193431115e-06,-254.156702183187,55.802076006848,1.06748423714746,9.70885690698495e-05,-0.0314660955682992,0,44898368.0282081,4359.1183054302,0.333483912306804,0.0615693919755143,10299.8737089282,0.0088873766515069,646.248270419488,24.9900817871094,1.54708793570053e-06,-328.600815467536,69.4303285004717,1.32363617680619,8.66255887189117e-05,-0.0280686131614254,0,54874042.2017533,4753.49621111328,0.268643201863216,0.0585877780971457,11543.9330893885,0.0080480298395273,624.187614507567,24.9900817871094,1.73816697207902e-06,-387.913206756115,95.3473188275748,,,,0,64851104.9988647,,,,,,
2850.0672952,0.237061842790177,0.0003411207902514,-0.0038418563324137,0,4998222.88948114,1704.99774191279,1.43930390288698,-0.037461873098326,2931.51290855891,0.0057277758496,738.45981043987,24.9964561462402,1.87382645258931e-06,-41.7208932451904,9.35164857988661,0.41299005105527,0.0001654948976552,-0.0074717385739551,0,14973013.3322135,2477.95730900568,0.959053212148889,-0.0022608832628295,6042.48236149864,0.0051385484730104,684.549625809677,24.9964561462402,1.70269828463833e-06,-116.025360306725,25.4755200676791,0.641457453235046,0.0001300497490187,-0.0166218845610939,0,24948619.0190676,3244.56164179412,0.609945640127611,0.0179572670866889,7689.36508947689,0.0036930093399753,656.583657999113,24.9964561462402,1.82020918724549e-06,-185.475609604269,45.3879220955255,0.862782934501493,0.0001076173521914,-0.0305633511450206,0,34922744.322782,3758.29327527709,0.445858189984199,0.0513381742570291,9292.18178701267,0.0058000175547073,639.506477261015,24.9964561462402,1.83403434159808e-06,-252.912166148424,64.0227585027719,1.06708208896614,9.70095463781297e-05,-0.0321988302796007,0,44898369.5622217,4355.57046434875,0.333501918434561,0.0616465875511567,10308.2638496436,0.0101198201077985,643.231376978507,24.9964561462402,1.46806524398072e-06,-327.066801853478,65.8824874190204,1.32369280540111,8.6454902300392e-05,-0.0263350915219922,0,54874039.1945213,4744.12969739022,0.26864849673787,0.0585891649155045,11566.724076854,0.0084023827923248,629.026524149017,24.9964561462402,1.56748055355934e-06,-390.920438736677,85.9808051045129,,,,0,64851120.1551012,,,,,,
2855.1080567,0.237312340358632,0.0003411134167908,-0.0037151107602164,0,4998222.85222816,1704.96087500583,1.43930246532221,-0.0374779169456933,2931.57627573774,0.0057778946003693,739.119188124966,24.9809513092041,1.86645299200518e-06,-41.7581462217495,9.31478167293017,0.412976132267444,0.0001654797823893,-0.0074676135492361,0,14973013.305144,2477.7309834482,0.958954504391139,-0.0021731769277661,6043.03429434716,0.0050708628459833,684.709335945919,24.9809513092041,1.68758301872569e-06,-116.052429821342,25.249194510192,0.641538000896432,0.0001300728928249,-0.0165642468565671,0,24948618.892736,3245.13903136584,0.610087643450706,0.0178010967636383,7687.99692450632,0.0039861336635231,657.030871722624,24.9809513092041,1.8433529934652e-06,-185.601941164583,45.9653116672407,0.862918689290895,0.0001074810641868,-0.0288786960038355,0,34922742.1736988,3753.53349315082,0.445829532553722,0.0514258040699289,9303.96444774591,0.0062549907204643,644.940587706225,24.9809513092041,1.69774633695206e-06,-255.061249375343,59.2629763765049,1.06747497137102,9.72424205605221e-05,-0.0316763506541686,0,44898368.2446155,4366.02600732409,0.333488054677428,0.0613311346710174,10283.5778278227,0.0094527829333125,645.822669119636,24.9809513092041,1.70093942637316e-06,-328.384408026934,76.3380303943632,1.32324072422138,8.68654339046937e-05,-0.0284032746308765,0,54874043.9476455,4766.65763761746,0.268612836076783,0.0581370521254311,11512.0589980264,0.0083375519389279,621.378315161372,24.9809513092041,1.97801215786104e-06,-386.167314507067,108.508745331752,,,,0,64851125.6423599,,,,,,
2860.1529393,0.237220433721745,0.0003411608530402,-0.0039517375427506,0,4998223.07797075,1705.19804896579,1.43934248532064,-0.0375892774462027,2931.16865867997,0.0057587753577377,735.123544320557,24.9984531402588,1.91388924133425e-06,-41.5324036339298,9.55195563288476,0.41281170288491,0.0001654919299269,-0.0073465389246298,0,14973013.0447973,2477.91282560559,0.95911956340336,-0.0022727430996713,6042.59071992896,0.0044058204419715,686.24538131915,24.9984531402588,1.69973055636312e-06,-116.312776494771,25.4310366675886,0.641376886498248,0.0001300388811144,-0.016648740671928,0,24948618.9875102,3244.29049848603,0.61004203437104,0.017903538560618,7690.00772253677,0.003773212279989,656.69537094377,24.9984531402588,1.80934128292545e-06,-185.507166933268,45.1167787874288,0.862439718409489,0.0001075557931396,-0.0304128694594928,0,34922745.0445673,3756.14354188089,0.445630251728672,0.0515353801905863,9297.50012351226,0.0057825612317998,637.681391405634,24.9984531402588,1.7724752897513e-06,-252.190380781889,61.8730251065717,1.06730428997348,9.71520301570402e-05,-0.0316943656827202,0,44898368.6613966,4361.96766619391,0.333894329107565,0.0613360959856945,10293.1456850007,0.0099425011555225,645.002999700854,24.9984531402588,1.61054902289127e-06,-327.967626966536,72.27968926418,1.3234805770954,8.66720504365877e-05,-0.0274336048474848,0,54874041.0835868,4756.04565645602,0.268382848119964,0.0585570104868114,11537.7448088832,0.0081821570264903,625.986845995757,24.9984531402588,1.78462868975504e-06,-389.031373217702,97.8967641703148,,,,0,64851117.4219408,,,,,,
2865.202647,0.237433915412253,0.0003412102870933,-0.0039899575944342,0,4998223.060835,1705.44512554407,1.43949301584602,-0.0377406293000989,2930.74399520211,0.0054941896601659,735.426847120933,25.0085754394531,1.9633232944612e-06,-41.5495393853635,9.7990322111666,0.412975662102198,0.0001655235979195,-0.0073517776048844,0,14973013.3979804,2478.38704933068,0.959062745150522,-0.0022867176198784,6041.43465082423,0.0051190275879477,684.161601193994,25.0085754394531,1.7313985488729e-06,-115.959593422711,25.905260392673,0.641505450412994,0.0001300554660742,-0.0168269084562962,0,24948619.5057319,3244.70433772718,0.610085828421695,0.0178562508732221,7689.02707579443,0.0042584101391545,654.860866209492,25.0085754394531,1.82592624275001e-06,-184.988945256919,45.530618028577,0.862832133376892,0.000107409827592,-0.0298033704599375,0,34922744.0023876,3751.04591233656,0.445763253999741,0.0518443853285851,9310.13504461051,0.0061018544575211,640.316617284396,25.0085754394531,1.62650974215535e-06,-253.232560507953,56.7753955622429,1.06693959495671,9.72839181575933e-05,-0.0328206795290233,0,44898370.4571245,4367.88939696021,0.333089217911339,0.0614445399196582,10279.1912470062,0.0102116236452134,641.471401392668,25.0085754394531,1.74243702344438e-06,-326.171899013221,78.2014200304793,1.32330596996921,8.66105295017836e-05,-0.0276735060432407,0,54874041.1328791,4752.66975842132,0.268263864584675,0.058636067339871,11545.9402656048,0.0079243698490663,625.907530150156,25.0085754394531,1.72310775495096e-06,-388.982080884278,94.52086613561,,,,0,64851104.9230426,,,,,,
2870.248096,0.237378705835097,0.0003411326702247,-0.0038853519713719,0,4998223.01810665,1705.05716454577,1.43956753288958,-0.0376658737834083,2931.41081838051,0.0055636429728369,736.183138858806,25.0035171508789,1.8857064259166e-06,-41.592267732136,9.41107121286223,0.412973747978934,0.0001654668135153,-0.0072396847841092,0,14973012.9473856,2477.5367411283,0.958922564045718,-0.0020175626597524,6043.50793222411,0.0048182026840748,686.82011059951,25.0035171508789,1.67461414473933e-06,-116.410188237205,25.0549521902963,0.641428029164728,0.0001300540791616,-0.0167934409726549,0,24948619.35275,3244.66971627743,0.610172031268588,0.0178453318030274,7689.10907251701,0.0041944110778532,655.402422239855,25.0035171508789,1.82453933018708e-06,-185.1419271864,45.4959965788325,0.862736939925149,0.0001074550428485,-0.0281664623449656,0,34922740.7089473,3752.62459926815,0.445731074809582,0.0518737814069934,9306.21749795011,0.0065103976717382,648.644316434754,25.0035171508789,1.67172499867292e-06,-256.526000849903,58.354082493835,1.06725698264701,9.72637382286438e-05,-0.0324220421651854,0,44898371.9117861,4366.98349252025,0.333385258431802,0.0612815311567244,10281.3239364627,0.0092871179807937,638.610567087928,25.0035171508789,1.72225709449488e-06,-324.717237502337,77.2955155905229,1.32339258446588,8.68181254323992e-05,-0.0287131457401647,0,54874044.4794394,4764.06167659902,0.268990105179017,0.0582217906096003,11518.3320881381,0.0082653623004748,620.522610455616,25.0035171508789,1.93070368556659e-06,-385.635520622134,105.912784313319,,,,0,64851099.7597745,,,,,,
2875.2858223,0.23730404943715,0.0003411677170846,-0.0038031272042867,0,4998222.93165662,1705.23230707365,1.43945272816583,-0.0376119954128111,2931.10968571436,0.005648913024705,737.713304424472,24.9989852905273,1.92075328581251e-06,-41.6787177640945,9.58621374074642,0.413084393193436,0.0001655202585208,-0.0073800165199499,0,14973013.2651137,2478.337026477,0.959121680311992,-0.0022439695471962,6041.55653777164,0.0043552945283728,684.945514785498,24.9989852905273,1.72805915016862e-06,-116.092460133135,25.855237539,0.64145023745492,0.0001300730432214,-0.0166394912192835,0,24948619.5720324,3245.14287190762,0.610043006889256,0.0179237771597172,7687.98803529002,0.0036959735374608,654.626162333339,24.9989852905273,1.84350338991148e-06,-184.922644726932,45.9691522090161,0.862894762123386,0.0001074677981782,-0.0300375339514762,0,34922743.2534063,3753.07032378949,0.445773535461728,0.0517441626796057,9305.11294500464,0.0061579907588729,642.210470030244,24.9989852905273,1.68448032843461e-06,-253.98154181987,58.7998070151693,1.0672869028737,9.72567281335737e-05,-0.0318792301453828,0,44898367.7336392,4366.66834431176,0.333785764615259,0.0612381116356077,10282.064996332,0.0096933049118701,646.82758932213,24.9989852905273,1.7152469994247e-06,-328.895384401083,76.9803673820279,1.32363313836448,8.70903064503339e-05,-0.0272418626885908,0,54874041.8827826,4778.99712374,0.269248915318605,0.0579312931937988,11482.3341512787,0.0082622810261245,624.700867269459,24.9989852905273,2.20288470350127e-06,-388.232177399099,120.848231454292,,,,0,64851138.1329153,,,,,,
