Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].6,Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
3319.310798,0.240031324,0.000341155,-0.003853549,0,4998223.51,1705.169078,1.438967821,-0.037755613,2931.218713,0.005728066,727.4803879,25.00705338,1.91E-06,-41.10058688,9.522984278,0.413840082,0.000165502,-0.007755707,0,14973014.71,2478.069651,0.959057079,-0.001193564,6042.208986,0.004404103,676.3913113,25.00705338,1.71E-06,-114.6425951,25.58786217,0.641896007,0.000130125,-0.016716954,0,24948621.06,3246.451211,0.610058808,0.019022405,7684.89019,0.003719324,649.3503494,25.00705338,1.90E-06,-183.4323021,47.27749116,0.862736849,0.000107493,-0.028738364,0,34922743.99,3753.951623,0.445792986,0.053004058,9302.928619,0.007172218,640.3468117,25.00705338,1.71E-06,-253.2445018,59.68110662,1.066630328,9.72E-05,-0.034422001,0,44898377.75,4363.247879,0.333749009,0.062663524,10290.12767,0.010908442,627.1316691,25.00705338,1.64E-06,-318.8805097,73.55990241,1.322513579,8.66E-05,-0.028281165,0,54874047.27,4749.494912,0.268734294,0.060013806,11553.65955,0.007817211,616.0366093,25.00705338,1.67E-06,-382.8476103,91.3460196,,,,0,64851121.32,,,,,,,25.00705338,,,
3324.359146,0.240176051,0.00034116,-0.004030871,0,4998223.645,1705.195247,1.439029944,-0.03779528,2931.173808,0.004967612,725.0799235,25.00059319,1.91E-06,-40.96496743,9.549153856,0.413842441,0.000165535,-0.007660193,0,14973014.74,2478.5616,0.959108463,-0.001226251,6041.009731,0.004848015,676.2189338,25.00059319,1.74E-06,-114.6133786,26.07981097,0.642013721,0.000130062,-0.016971483,0,24948621.58,3244.870417,0.609878375,0.019307757,7688.634174,0.003907316,647.5302291,25.00059319,1.83E-06,-182.9181438,45.69669719,0.862879559,0.000107521,-0.028487603,0,34922743.94,3754.939625,0.445844186,0.053067444,9300.480814,0.005770763,640.4685608,25.00059319,1.74E-06,-253.2926512,60.66910832,1.066676421,9.69E-05,-0.034173024,0,44898377.01,4351.095525,0.333327983,0.063503727,10318.86723,0.009753179,628.5777229,25.00059319,1.37E-06,-319.6157913,61.40754758,1.322760657,8.69E-05,-0.029140135,0,54874048.2,4766.235912,0.268973051,0.059872724,11513.0785,0.007277741,614.5350389,25.00059319,1.97E-06,-381.914431,108.0870197,,,,0,64851081.3,,,,,,,25.00059319,,,
3329.396272,0.240317834,0.000341051,-0.003895792,0,4998223.526,1704.648547,1.438929752,-0.037557786,2932.113798,0.005575026,727.1873454,25.01050377,1.80E-06,-41.08403081,9.002453736,0.413819942,0.000165525,-0.00756842,0,14973014.64,2478.412584,0.959076971,-0.0012078,6041.372908,0.005195481,676.8399981,25.01050377,1.73E-06,-114.7186437,25.93079493,0.641909111,0.000130027,-0.01738522,0,24948622.41,3243.99857,0.609815388,0.019367994,7690.700805,0.003736232,644.5624188,25.01050377,1.80E-06,-182.0797793,44.82485027,0.862421897,0.000107543,-0.030369879,0,34922747.07,3755.684067,0.446105688,0.052884034,9298.63813,0.005861406,632.5548786,25.01050377,1.76E-06,-250.1629463,61.41355045,1.066575856,9.70E-05,-0.032807075,0,44898374.47,4354.30433,0.332843624,0.063496006,10311.26239,0.00986082,633.5804105,25.01050377,1.44E-06,-322.1595308,64.61635323,1.322765828,8.68E-05,-0.027965585,0,54874047.64,4761.375602,0.268519261,0.060191282,11524.83069,0.007724753,615.4433544,25.01050377,1.88E-06,-382.4789208,103.2267093,,,,0,64851154.92,,,,,,,25.01050377,,,
3334.443874,0.240036213,0.000341095,-0.004049496,0,4998223.714,1704.866954,1.439028213,-0.03766366,2931.738281,0.004718815,723.8703307,25.00455284,1.85E-06,-40.89662885,9.220860653,0.413780894,0.00016548,-0.007413142,0,14973014.49,2477.732064,0.958949013,-0.000981668,6043.032135,0.004493841,677.7462273,25.00455284,1.69E-06,-114.8722419,25.2502753,0.641741531,0.000130059,-0.016747021,0,24948621.09,3244.805017,0.60978154,0.019312686,7688.788989,0.003579511,649.269667,25.00455284,1.83E-06,-183.4095104,45.63129711,0.86281231,0.000107547,-0.02970353,0,34922745.38,3755.845849,0.445825909,0.053021884,9298.237144,0.006750578,636.8440244,25.00455284,1.76E-06,-251.8592187,61.57533173,1.066676069,9.73E-05,-0.033586772,0,44898375.05,4368.696096,0.333649235,0.062842948,10277.2942,0.009837942,632.4403029,25.00455284,1.76E-06,-321.579815,79.00811891,1.323021576,8.66E-05,-0.029496252,0,54874048.93,4750.489487,0.26863285,0.060282521,11551.241,0.007813925,613.3558429,25.00455284,1.68E-06,-381.1815973,92.34059459,,,,0,64851111.48,,,,,,,25.00455284,,,
3339.484334,0.240089896,0.000341039,-0.003911491,0,4998223.488,1704.588591,1.439039752,-0.037630049,2932.216908,0.005249792,727.8616112,24.99826241,1.79E-06,-41.12212493,8.942497574,0.414008668,0.00016544,-0.007631998,0,14973014.7,2477.14052,0.959076648,-0.000996132,6044.475303,0.004592907,676.492305,24.99826241,1.65E-06,-114.6597127,24.65873137,0.641869784,0.00013009,-0.016928269,0,24948621.64,3245.557133,0.610054087,0.019152968,7687.007383,0.004207497,647.2884264,24.99826241,1.86E-06,-182.849838,46.38341362,0.862545324,0.000107516,-0.029153312,0,34922744.81,3754.738746,0.445983286,0.052924284,9300.978622,0.006273512,638.2789417,24.99826241,1.73E-06,-252.4267001,60.46822922,1.06698355,9.73E-05,-0.032730271,0,44898372.39,4368.294393,0.333838641,0.062613507,10278.23868,0.009757532,637.6726043,24.99826241,1.75E-06,-324.2403073,78.60641611,1.322635233,8.69E-05,-0.028719581,0,54874048.6,4766.359713,0.268916712,0.059770249,11512.77954,0.008100712,613.898428,24.99826241,1.97E-06,-381.5187971,108.2108206,,,,0,64851147.48,,,,,,,24.99826241,,,
3344.534151,0.240261213,0.0003411,-0.003969424,0,4998223.594,1704.894768,1.439042373,-0.037673051,2931.690382,0.005254629,725.9869414,24.99875832,1.85E-06,-41.01621138,9.24867494,0.4139564,0.000165467,-0.007377546,0,14973014.28,2477.532722,0.959128751,-0.001058403,6043.518275,0.004507144,678.9380899,24.99875832,1.67E-06,-115.0742525,25.0509332,0.641854794,0.000130121,-0.016915626,0,24948621.32,3246.333342,0.609968133,0.019170908,7685.169293,0.004351934,648.4419617,24.99875832,1.89E-06,-183.1756954,47.15962274,0.862597022,0.000107423,-0.029511593,0,34922745.62,3751.509313,0.445782483,0.053153318,9308.985454,0.007010346,636.2185038,24.99875832,1.64E-06,-251.6118377,57.23879605,1.066678443,9.72E-05,-0.032853982,0,44898373.56,4362.81323,0.333699705,0.062972389,10291.15188,0.00896804,635.3720879,24.99875832,1.63E-06,-323.0705532,73.12525267,1.32241951,8.65E-05,-0.029055303,0,54874046.18,4747.641656,0.268605205,0.060346675,11558.16933,0.007959295,617.7913318,24.99875832,1.63E-06,-383.9381158,89.49276326,,,,0,64851114.57,,,,,,,24.99875832,,,
3349.588517,0.240267045,0.000341048,-0.003874858,0,4998223.523,1704.635877,1.43897953,-0.037662468,2932.135591,0.005549383,727.2450437,24.99688911,1.80E-06,-41.0872906,8.989783179,0.413839577,0.000165515,-0.00738855,0,14973014.33,2478.252791,0.959217198,-0.00121176,6041.76232,0.00457645,678.6547227,24.99688911,1.72E-06,-115.0262242,25.77100185,0.641692601,0.000130076,-0.016919489,0,24948621.49,3245.206735,0.610052877,0.01923905,7687.837332,0.003973128,647.8387471,24.99688911,1.85E-06,-183.0052958,46.03301559,0.862718697,0.000107449,-0.029292158,0,34922745.78,3752.422638,0.445963461,0.053297399,9306.719725,0.005161606,635.8104738,24.99688911,1.67E-06,-251.4504699,58.15212161,1.067061535,9.71E-05,-0.033675555,0,44898373.91,4359.843689,0.3334297,0.063270454,10298.16138,0.00974161,634.6893157,24.99688911,1.56E-06,-322.7233808,70.15571227,1.322599596,8.68E-05,-0.029070828,0,54874049.21,4764.884451,0.268723215,0.060190066,11516.34416,0.00796542,612.909898,24.99688911,1.95E-06,-380.9044564,106.7355584,,,,0,64851131.59,,,,,,,24.99688911,,,
3354.648221,0.24036575,0.000341066,-0.003968941,0,4998223.585,1704.72626,1.438993129,-0.037651286,2931.980167,0.005656194,726.1552537,25.005867,1.82E-06,-41.02572055,9.080166643,0.413930298,0.000165506,-0.007514449,0,14973014.72,2478.130781,0.959082554,-0.001094021,6042.059939,0.00494659,676.3794301,25.005867,1.71E-06,-114.6405814,25.64899221,0.64174147,0.000130109,-0.017078522,0,24948621.85,3246.039842,0.61006576,0.01918479,7685.864334,0.004318389,646.5796211,25.005867,1.88E-06,-182.6496105,46.86612192,0.862182071,0.00010732,-0.028684862,0,34922744.6,3747.91505,0.445827241,0.053510257,9317.912528,0.005583735,638.8164273,25.005867,1.54E-06,-252.6392651,53.64453279,1.066509347,9.70E-05,-0.032760518,0,44898372.7,4354.055665,0.333048259,0.063530171,10311.85087,0.009163719,637.0573586,25.005867,1.43E-06,-323.9274705,64.36768829,1.32256506,8.67E-05,-0.029904781,0,54874048.97,4755.966283,0.26891725,0.060199923,11537.93902,0.006699128,613.2889133,25.005867,1.78E-06,-381.1400026,97.81739085,,,,0,64851125.21,,,,,,,25.005867,,,
3359.695992,0.240450286,0.000341166,-0.003948606,0,4998223.603,1705.223636,1.439146794,-0.037859916,2931.124985,0.005501027,725.8231321,24.99685478,1.92E-06,-41.00695662,9.577542294,0.413967476,0.000165547,-0.007478875,0,14973014.52,2478.741331,0.959094006,-0.001196335,6040.571615,0.004889213,677.5214076,24.99685478,1.76E-06,-114.8341369,26.25954164,0.641906333,0.000130181,-0.016992909,0,24948621.65,3247.826388,0.610036599,0.019134726,7681.636476,0.004108292,647.287477,24.99685478,1.95E-06,-182.8495698,48.65266783,0.862903014,0.000107549,-0.029811985,0,34922745.57,3755.892691,0.445960103,0.053112319,9298.12123,0.00562765,636.3579104,24.99685478,1.77E-06,-251.6669702,61.62217431,1.066797082,9.74E-05,-0.031058017,0,44898370.57,4372.152122,0.333327244,0.062962844,10269.16935,0.010908109,641.2514601,24.99685478,1.84E-06,-326.0600644,82.46414467,1.322648097,8.67E-05,-0.030905116,0,54874051.7,4756.547787,0.268723592,0.060475162,11536.52905,0.008159897,608.905232,24.99685478,1.79E-06,-378.4156809,98.39889461,,,,0,64851146.74,,,,,,,24.99685478,,,
3364.738135,0.240473669,0.000341136,-0.00387262,0,4998223.536,1705.072585,1.438990428,-0.037826168,2931.384611,0.005182987,727.0105571,25.01846695,1.89E-06,-41.07404277,9.426491415,0.413942006,0.000165515,-0.007471217,0,14973014.43,2478.25203,0.959099701,-0.00107518,6041.764214,0.004613378,678.063808,25.01846695,1.72E-06,-114.9260692,25.77024148,0.642060133,0.000130044,-0.017092654,0,24948621.85,3244.407428,0.609971108,0.019498038,7689.731454,0.00363005,646.5505124,25.01846695,1.81E-06,-182.6413877,45.23370872,0.862548132,0.000107555,-0.029580421,0,34922745.39,3756.112583,0.445822516,0.053330002,9297.576847,0.006657253,636.8115036,25.01846695,1.77E-06,-251.8463574,61.84206642,1.066935979,9.70E-05,-0.033682411,0,44898374.91,4353.886137,0.333400944,0.063793113,10312.25289,0.008797118,632.7236008,25.01846695,1.43E-06,-321.7238648,64.19816023,1.322671067,8.67E-05,-0.031047388,0,54874052.5,4760.273968,0.268786603,0.060655688,11527.49881,0.008611568,607.6137632,25.01846695,1.86E-06,-377.6130732,102.1250761,,,,0,64851118.43,,,,,,,25.01846695,,,
3369.787072,0.240394431,0.00034113,-0.003961115,0,4998223.539,1705.044002,1.439085089,-0.037853107,2931.433753,0.005528026,726.9647175,24.99625397,1.88E-06,-41.07145297,9.397909123,0.414037592,0.00016548,-0.007582757,0,14973014.59,2477.741845,0.959167839,-0.001031419,6043.008321,0.00480993,677.13445,24.99625397,1.69E-06,-114.7685508,25.26005651,0.641775593,0.000130189,-0.016665593,0,24948621.06,3248.030962,0.609914782,0.019275515,7681.152476,0.00433264,649.3451695,24.99625397,1.96E-06,-183.4308388,48.85724201,0.862415624,0.000107351,-0.028726553,0,34922743.54,3748.978566,0.445718498,0.0535791,9315.268926,0.006084947,641.4740916,24.99625397,1.57E-06,-253.6903187,54.70804962,1.066601958,9.72E-05,-0.03357776,0,44898375.62,4362.885047,0.333602372,0.063357971,10290.98295,0.010330426,631.3184347,24.99625397,1.63E-06,-321.0093736,73.19706994,1.322638017,8.65E-05,-0.028925975,0,54874045.09,4746.489088,0.268901968,0.060961153,11560.97572,0.009621813,619.5338012,24.99625397,1.61E-06,-385.0210064,88.3401954,,,,0,64851118.43,,,,,,,24.99625397,,,
3374.833886,0.240437986,0.000341133,-0.003931897,0,4998223.509,1705.057164,1.43900051,-0.037821165,2931.411106,0.005319811,727.4950372,25.01171112,1.89E-06,-41.10141453,9.411071143,0.414166337,0.000165566,-0.007586685,0,14973014.61,2479.029139,0.959177683,-0.001169192,6039.870358,0.004539964,676.9850921,25.01171112,1.77E-06,-114.743236,26.54735027,0.641766575,0.000130121,-0.01647279,0,24948620.75,3246.337371,0.61008439,0.019283989,7685.15958,0.003985264,650.4725318,25.01171112,1.89E-06,-183.7493028,47.16365128,0.862680865,0.000107612,-0.029887984,0,34922745.85,3758.108618,0.445893834,0.053091817,9292.63877,0.005505423,635.6501333,25.01171112,1.83E-06,-251.3870584,63.83810164,1.067170479,9.70E-05,-0.032489341,0,44898372.75,4354.775568,0.333120731,0.063619646,10310.1462,0.009189059,636.9567517,25.01171112,1.45E-06,-323.8763144,65.08759062,1.322597563,8.67E-05,-0.028872915,0,54874048.46,4756.184125,0.268598004,0.060505906,11537.41046,0.008464829,614.1227202,25.01171112,1.79E-06,-381.6581877,98.03523244,,,,0,64851073.59,,,,,,,25.01171112,,,
3379.883622,0.240544752,0.000341092,-0.003934523,0,4998223.553,1704.8552,1.438858357,-0.037636086,2931.758399,0.005802954,726.7219817,25.00204849,1.85E-06,-41.05773908,9.209107007,0.413850742,0.000165526,-0.007544539,0,14973014.64,2478.418217,0.959042574,-0.001024818,6041.359176,0.004631875,676.8434001,25.00204849,1.73E-06,-114.7192204,25.93642826,0.641901804,0.000130028,-0.016794823,0,24948621.55,3244.017426,0.60998398,0.019500843,7690.655837,0.004223967,647.6073744,25.00204849,1.80E-06,-182.9399363,44.84370672,0.863179311,0.000107283,-0.02925124,0,34922745.36,3746.603124,0.445706191,0.053645168,9321.17553,0.005359964,636.8818715,25.00204849,1.50E-06,-251.8741865,52.33260736,1.066767396,9.73E-05,-0.032650517,0,44898373.25,4367.312264,0.333651613,0.063182338,10280.55026,0.010446797,635.9852636,25.00204849,1.73E-06,-323.3823374,77.62428684,1.322963501,8.69E-05,-0.028712266,0,54874045.69,4771.178348,0.268861117,0.06022974,11501.15164,0.008529821,618.5719046,25.00204849,2.06E-06,-384.4232175,113.0294562,,,,0,64851096.71,,,,,,,25.00204849,,,
3384.93997,0.240341809,0.000341164,-0.003934145,0,4998223.608,1705.213902,1.438954168,-0.037790502,2931.14172,0.005363049,725.7376725,24.99237442,1.92E-06,-41.00212839,9.567808463,0.413988365,0.000165479,-0.007418405,0,14973014.45,2477.715493,0.959192253,-0.001048658,6043.072537,0.004675256,677.9707792,24.99237442,1.69E-06,-114.9103016,25.23370363,0.641952053,0.000130085,-0.016772598,0,24948621.36,3245.443545,0.610042191,0.019372298,7687.276336,0.00395525,648.280267,24.99237442,1.86E-06,-183.1300189,46.2698253,0.862457869,0.000107562,-0.029026265,0,34922744.54,3756.364188,0.44603559,0.053095188,9296.953862,0.006393727,638.946928,24.99237442,1.78E-06,-252.6908755,62.09367132,1.066985372,9.68E-05,-0.03262025,0,44898372.81,4348.368912,0.333425253,0.063696393,10325.33663,0.00963302,636.8381803,24.99237442,1.31E-06,-323.8160239,58.68093551,1.322966486,8.64E-05,-0.030105693,0,54874049.84,4742.941516,0.268504015,0.060901521,11569.62397,0.008179143,611.890054,24.99237442,1.55E-06,-380.270655,84.7926237,,,,0,64851152.73,,,,,,,24.99237442,,,
3389.999092,0.240562666,0.000341111,-0.004111693,0,4998223.683,1704.949251,1.439154736,-0.037807404,2931.596751,0.005387825,724.4128898,25.00603867,1.86E-06,-40.92728191,9.303157192,0.414115806,0.000165515,-0.007545875,0,14973014.49,2478.25179,0.959075974,-0.000983175,6041.764826,0.004430623,677.6924848,25.00603867,1.72E-06,-114.863133,25.77000095,0.641921363,0.000130082,-0.016763493,0,24948621.02,3245.358125,0.610006309,0.019391661,7687.478566,0.004125644,649.495415,25.00603867,1.85E-06,-183.4732811,46.18440498,0.862718288,0.00010737,-0.029103232,0,34922744.57,3749.644179,0.445705466,0.053650879,9313.615615,0.005860443,638.8734486,25.00603867,1.59E-06,-252.6618158,55.37366181,1.066824843,9.72E-05,-0.031006168,0,44898369.41,4363.481381,0.33307738,0.063658962,10289.57511,0.009097222,643.5355386,25.00603867,1.64E-06,-327.2214603,73.79340434,1.322820114,8.67E-05,-0.031046017,0,54874052.09,4756.354976,0.268724898,0.060679877,11536.99679,0.008606171,608.2788261,25.00603867,1.79E-06,-378.0263891,98.20608358,,,,0,64851156.55,,,,,,,25.00603867,,,
3395.04486,0.240454156,0.000341181,-0.00386431,0,4998223.544,1705.299735,1.438911564,-0.037862662,2930.994147,0.005583595,726.8778027,25.00065231,1.93E-06,-41.06654253,9.653642026,0.413992499,0.000165489,-0.007486626,0,14973014.61,2477.861782,0.959008297,-0.000905492,6042.715826,0.004698395,677.024322,25.00065231,1.70E-06,-114.7498851,25.37999338,0.642010454,0.000130151,-0.01651286,0,24948621.17,3247.083599,0.610205832,0.019213307,7683.393547,0.003951985,648.979486,25.00065231,1.92E-06,-183.3275384,47.90987881,0.862748927,0.000107609,-0.029987071,0,34922745.78,3757.998464,0.445775554,0.053172961,9292.911136,0.005830836,635.8205247,25.00065231,1.83E-06,-251.4544448,63.72794766,1.067015156,9.72E-05,-0.033519765,0,44898376.76,4364.243471,0.33320136,0.063383328,10287.78002,0.009251903,629.0682528,25.00065231,1.66E-06,-319.8652133,74.55549417,1.322837824,8.68E-05,-0.028434331,0,54874047.32,4762.173422,0.268798033,0.060229319,11522.89983,0.007104249,615.9476111,25.00065231,1.90E-06,-382.7923007,104.0245294,,,,0,64851115.34,,,,,,,25.00065231,,,
3400.087083,0.240505179,0.000341051,-0.004032025,0,4998223.66,1704.647511,1.438999561,-0.037678598,2932.115659,0.005595477,724.8220729,24.99437904,1.80E-06,-40.9503996,9.001417701,0.414087152,0.000165526,-0.007555176,0,14973014.72,2478.417983,0.958963302,-0.000995159,6041.359779,0.004997367,676.3561834,24.99437904,1.73E-06,-114.6366413,25.93619453,0.641944685,0.000130122,-0.016775343,0,24948621.42,3246.35805,0.610035257,0.019317101,7685.110833,0.004141158,648.0886259,24.99437904,1.89E-06,-183.075883,47.18433054,0.862632251,0.000107683,-0.029333155,0,34922745.45,3760.590834,0.445856288,0.053051372,9286.504965,0.006525319,636.6626829,24.99437904,1.90E-06,-251.7875017,66.32031681,1.066633496,9.72E-05,-0.033778984,0,44898375.85,4364.410498,0.333499323,0.063232175,10287.38609,0.00916738,630.8749052,24.99437904,1.66E-06,-320.7838501,74.72252091,1.32287451,8.68E-05,-0.030018496,0,54874048.91,4763.050183,0.268787158,0.060390299,11520.77908,0.00792643,613.3908307,24.99437904,1.91E-06,-381.2033411,104.9012911,,,,0,64851121.32,,,,,,,24.99437904,,,
3405.140741,0.240620815,0.000341068,-0.004003284,0,4998223.751,1704.732945,1.438972282,-0.037707345,2931.968766,0.005801851,723.218366,25.01027107,1.82E-06,-40.85979469,9.086852143,0.414089416,0.000165517,-0.007499425,0,14973014.77,2478.287812,0.959028215,-0.000989316,6041.677122,0.004548926,676.0445559,25.01027107,1.72E-06,-114.583823,25.80602286,0.64186246,0.000130136,-0.016651652,0,24948621.6,3246.709036,0.60987189,0.019420129,7684.280089,0.003938046,647.4416433,25.01027107,1.91E-06,-182.8931196,47.53531645,0.862879485,0.000107384,-0.029294677,0,34922745.57,3750.152989,0.445771179,0.053561529,9312.352233,0.006498906,636.3617731,25.01027107,1.60E-06,-251.6684978,55.88247259,1.066624544,9.72E-05,-0.032312139,0,44898371.42,4362.588961,0.333795061,0.063323884,10291.68043,0.008887674,639.5778331,25.01027107,1.62E-06,-325.2090677,72.90098449,1.323075442,8.65E-05,-0.02672577,0,54874044.87,4746.607514,0.268750779,0.060861487,11560.68723,0.008901198,619.8901827,25.01027107,1.61E-06,-385.2424864,88.45862158,,,,0,64851179.97,,,,,,,25.01027107,,,
3410.186622,0.240533278,0.000341073,-0.004010757,0,4998223.62,1704.759176,1.438999401,-0.037765479,2931.923577,0.005769309,725.5223435,24.99346352,1.83E-06,-40.98996291,9.113082493,0.413907305,0.000165519,-0.007444882,0,14973014.55,2478.310973,0.959054258,-0.001010519,6041.620568,0.004624264,677.3812265,24.99346352,1.73E-06,-114.8103774,25.82918406,0.641894043,0.000130103,-0.016871561,0,24948621.67,3245.8802,0.61007744,0.019398979,7686.242291,0.004089342,647.2090254,24.99346352,1.87E-06,-182.8274083,46.70648078,0.862662814,0.000107628,-0.030038043,0,34922746.46,3758.681498,0.445820478,0.053270997,9291.222595,0.00623697,634.093263,24.99346352,1.85E-06,-250.7713469,64.41098134,1.066731323,9.70E-05,-0.033420947,0,44898376.02,4355.911497,0.333238287,0.063709974,10307.45828,0.008481256,630.5392383,24.99346352,1.48E-06,-320.613172,66.22351958,1.322527543,8.65E-05,-0.027828982,0,54874047.86,4748.988473,0.268671844,0.060946494,11554.89178,0.008531334,615.0849727,24.99346352,1.66E-06,-382.2561977,90.83958101,,,,0,64851052.74,,,,,,,24.99346352,,,
3415.231827,0.240664631,0.000341042,-0.003950917,0,4998223.682,1704.604603,1.439074671,-0.037697259,2932.189479,0.005592286,724.4311272,24.98976326,1.80E-06,-40.92831227,8.958509236,0.414103446,0.000165463,-0.007441469,0,14973014.45,2477.486063,0.959040084,-0.000875077,6043.632162,0.004451439,677.9495209,24.98976326,1.67E-06,-114.9066985,25.00427416,0.641777174,0.00013006,-0.016972019,0,24948622.11,3244.821249,0.610001959,0.01953011,7688.750842,0.003966211,645.6500129,24.98976326,1.83E-06,-182.3870093,45.64752902,0.863184738,0.000107406,-0.030029067,0,34922746.9,3750.913452,0.445849789,0.053483168,9310.464597,0.006015638,632.9777894,24.98976326,1.62E-06,-250.3301992,56.64293571,1.066774963,9.71E-05,-0.030829402,0,44898370.31,4360.258161,0.333650378,0.06347439,10297.18164,0.009051903,641.7686792,24.98976326,1.57E-06,-326.3230572,70.57018453,1.323129157,8.66E-05,-0.030041103,0,54874050.54,4749.508614,0.268459992,0.061047896,11553.62691,0.007970406,610.7746623,24.98976326,1.67E-06,-379.5774737,91.35972147,,,,0,64851157.37,,,,,,,24.98976326,,,
3420.280307,0.240461834,0.000341087,-0.003982061,0,4998223.642,1704.828258,1.4389627,-0.037756584,2931.804784,0.005314433,725.1444796,25.00440025,1.84E-06,-40.96861467,9.182164229,0.414000363,0.00016543,-0.007545421,0,14973014.81,2476.984263,0.959153219,-0.000844484,6044.856654,0.004441337,675.854795,25.00440025,1.64E-06,-114.5516602,24.50247434,0.641898112,0.00013006,-0.017087145,0,24948622.04,3244.807975,0.609751032,0.019575403,7688.782274,0.003834829,645.8793757,25.00440025,1.83E-06,-182.451801,45.63425573,0.862903196,0.000107505,-0.028800857,0,34922744.82,3754.381161,0.446053425,0.053298701,9301.864493,0.005515034,638.2602483,25.00440025,1.72E-06,-252.4193072,60.11064421,1.067065411,9.70E-05,-0.033730491,0,44898375.76,4354.559408,0.333684951,0.063505513,10310.65868,0.009392871,631.0453758,25.00440025,1.45E-06,-320.8705301,64.87143125,1.323068758,8.67E-05,-0.02953801,0,54874050.47,4757.237836,0.268566423,0.06071267,11534.85538,0.0081584,610.8863996,25.00440025,1.81E-06,-379.646915,99.08894391,,,,0,64851136.83,,,,,,,25.00440025,,,
