Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4,,,,,
12/6/2022,12:26:29,3692.659,37,4960731.91,0.001874362,14868631.87,0.004178647,24777347.17,0.004849093,34684499.01,0.005795873,44592370.26,0.00678192,,,,,
12/6/2022,12:26:31,3693.958,37,4960732.09,0.001874323,14868631.33,0.004177293,24777347.98,0.004848807,34684499.48,0.0057961,44592371.32,0.00678272,,,,,
12/6/2022,12:26:32,3695.23,37,4960732.31,0.001874286,14868631.36,0.004177587,24777347.31,0.00484906,34684500.01,0.005795967,44592370.93,0.006787447,,,,,
12/6/2022,12:26:33,3696.531,37,4960732.42,0.001874254,14868631.64,0.0041779,24777347.27,0.00485056,34684500.5,0.005795607,44592373.08,0.00679084,,,,,
12/6/2022,12:26:36,3699.102,37,4960732.03,0.001874053,14868631.7,0.004176393,24777348.17,0.0048505,34684501.11,0.005794513,44592373.95,0.006787113,,,,,
12/6/2022,12:26:37,3700.371,37,4960732.03,0.001874049,14868632.1,0.004176247,24777348.93,0.00485012,34684501.6,0.005794167,44592374.4,0.006782347,,,,,
12/6/2022,12:26:38,3701.471,37,4960732.22,0.001874018,14868632.29,0.004176753,24777350.76,0.004846187,34684502.39,0.005794613,44592376.23,0.006790693,,,,,
12/6/2022,12:26:39,3702.74,37,4960732.33,0.001873982,14868632.43,0.004176907,24777349.92,0.00484644,34684502.72,0.005794527,44592375.37,0.0067848,,,,,
12/6/2022,12:26:41,3704.027,37,4960732.69,0.001873852,14868633,0.00417782,24777350.55,0.0048467,34684503.23,0.00579432,44592376.42,0.006791813,,,,,
12/6/2022,12:26:42,3705.281,37,4960732.74,0.001873802,14868633.63,0.00417722,24777351.11,0.00484734,34684503.98,0.005794853,44592376.72,0.00678648,,,,,
12/6/2022,12:26:45,3707.853,37,4960733.53,0.001873638,14868634.01,0.004178687,24777352.02,0.00484664,34684505.23,0.005795273,44592377.19,0.006796633,,,,,
12/6/2022,12:26:46,3709.153,37,4960733.49,0.00187354,14868634.69,0.004178553,24777352.25,0.0048461,34684505.88,0.005795433,44592377.42,0.006787773,,,,,
12/6/2022,12:26:47,3710.438,37,4960734.01,0.00187344,14868635.22,0.004178407,24777353.64,0.00484444,34684506.26,0.005794807,44592376.5,0.006797393,,,,,
12/6/2022,12:26:48,3711.553,37,4960734.02,0.001873334,14868635.13,0.004178153,24777353.94,0.004843733,34684506.81,0.00579504,44592376.79,0.00679306,,,,,
12/6/2022,12:26:49,3712.792,37,4960733.85,0.001873175,14868635.12,0.004178027,24777355.51,0.004843087,34684507.18,0.00579502,44592377.75,0.006795633,,,,,
12/6/2022,12:26:51,3714.122,37,4960734.11,0.001872878,14868635.4,0.004178173,24777355.82,0.00484162,34684507.71,0.00579506,44592378.55,0.00680056,,,,,
12/6/2022,12:26:52,3715.348,37,4960734.48,0.001872883,14868635.29,0.004178287,24777356.32,0.004840953,34684507.33,0.005795493,44592377.82,0.00678408,,,,,
12/6/2022,12:26:53,3716.68,37,4960734.9,0.001872792,14868635.81,0.004178033,24777356.74,0.0048409,34684508.13,0.005796033,44592377.44,0.00679292,,,,,
12/6/2022,12:26:55,3717.873,37,4960734.98,0.001872635,14868636.12,0.00417736,24777357.68,0.00484082,34684508.78,0.005796233,44592377.12,0.006789087,,,,,
12/6/2022,12:26:56,3719.204,37,4960734.99,0.001872394,14868636.62,0.00417762,24777357.81,0.00483952,34684509.12,0.005796107,44592377.18,0.006796673,,,,,
12/6/2022,12:26:57,3720.71,37,4960735.13,0.001872323,14868636.38,0.00417578,24777358.78,0.0048391,34684509.67,0.005796087,44592377.46,0.00679698,,,,,
12/6/2022,12:26:57,3720.71,37,4960735.13,0.001872323,14868636.38,0.00417578,24777358.78,0.0048391,34684509.67,0.005796087,44592377.46,0.00679698,,,,,
12/6/2022,12:26:58,3721.729,37,4960735.43,0.001872099,14868637.63,0.004176267,24777358.09,0.004839093,34684509.78,0.005795787,44592377.94,0.00679706,,,,,
12/6/2022,12:27:00,3722.983,37,4960735.53,0.001871914,14868637.5,0.004176593,24777359.52,0.004836673,34684510.35,0.00579616,44592378.38,0.006795567,,,,,
12/6/2022,12:27:01,3724.286,37,4960735.84,0.001871898,14868637.68,0.004176933,24777360.13,0.004836293,34684510.55,0.005796093,44592378.51,0.00679486,,,,,
12/6/2022,12:27:02,3725.585,37,4960736.21,0.001871789,14868637.92,0.00417686,24777359.66,0.004834993,34684511.02,0.005796013,44592378.99,0.00679968,,,,,
12/6/2022,12:27:03,3726.699,37,4960736.26,0.001871761,14868637.8,0.004176373,24777360.97,0.004821373,34684511.14,0.005795607,44592381.22,0.0067893,,,,,
12/6/2022,12:27:05,3728.001,37,4960736.22,0.001871869,14868637.84,0.0041762,24777359.1,0.004822353,34684511.47,0.005795233,44592381.78,0.006796047,,,,,
12/6/2022,12:27:06,3729.491,37,4960736.28,0.001871936,14868637.85,0.004175927,24777360.58,0.004824827,34684511.46,0.005794453,44592383.37,0.006790913,,,,,
12/6/2022,12:27:06,3729.492,37,4960736.28,0.001871936,14868637.85,0.004175927,24777360.58,0.004824827,34684511.46,0.005794453,44592383.37,0.006790913,,,,,
12/6/2022,12:27:07,3730.494,37,4960736.43,0.001871945,14868637.52,0.004174213,24777359.96,0.0048244,34684511.61,0.005793793,44592384.71,0.006786733,,,,,
12/6/2022,12:27:08,3731.749,37,4960736.65,0.001871886,14868637.57,0.004173913,24777359.82,0.00482434,34684511.97,0.005793787,44592385.57,0.006786093,,,,,
12/6/2022,12:27:10,3733.035,37,4960736.67,0.001872014,14868637.97,0.004173873,24777360.14,0.004824247,34684509.3,0.005787813,44592385.96,0.006786167,,,,,
12/6/2022,12:27:11,3734.572,37,4960736.95,0.00187178,14868638.32,0.004173293,24777361.95,0.00482144,34684509.49,0.005786013,44592385.95,0.006791047,,,,,
12/6/2022,12:27:11,3734.572,37,4960736.95,0.00187178,14868638.32,0.004173293,24777361.95,0.00482144,34684509.49,0.005786013,44592385.95,0.006791047,,,,,
12/6/2022,12:27:14,3736.859,37,4960737.15,0.001871823,14868639.21,0.004173193,24777361.33,0.00482202,34684510.64,0.00578692,44592386.79,0.006778113,,,,,
12/6/2022,12:27:15,3738.116,37,4960737.37,0.001871778,14868639.2,0.00417344,24777361.75,0.00482032,34684510.99,0.005786513,44592386.67,0.006775993,,,,,
12/6/2022,12:27:16,3739.416,37,4960737.48,0.00187177,14868639.22,0.004173033,24777361.56,0.004820147,34684511.29,0.005786473,44592386.6,0.006784913,,,,,
12/6/2022,12:27:17,3740.703,37,4960737.66,0.001871621,14868639.34,0.00417284,24777362.07,0.004820367,34684511.57,0.005786693,44592387.81,0.006778713,,,,,
12/6/2022,12:27:19,3741.988,37,4960737.51,0.001871618,14868638.49,0.004172147,24777361.83,0.004819873,34684511.92,0.005787033,44592388.67,0.006777893,,,,,
12/6/2022,12:27:20,3743.085,37,4960737.87,0.001871503,14868638.5,0.004171513,24777361.36,0.004820633,34684512.49,0.00578818,44592388.91,0.006784327,,,,,
12/6/2022,12:27:21,3744.418,37,4960738.26,0.001871393,14868638.26,0.00417134,24777361.86,0.004819447,34684512.72,0.0057865,44592389.31,0.006785687,,,,,
12/6/2022,12:27:22,3745.689,37,4960738.37,0.001871359,14868638.52,0.004171107,24777362.9,0.004819393,34684512.93,0.005787787,44592389.95,0.006797853,,,,,
12/6/2022,12:27:24,3746.91,37,4960738.21,0.001871368,14868638.72,0.00416988,24777361.93,0.004820353,34684513.25,0.005788933,44592390.1,0.006795953,,,,,
12/6/2022,12:27:25,3748.463,37,4960738.07,0.001871375,14868638.84,0.004169733,24777360.05,0.004821987,34684513.57,0.005789027,44592391.47,0.006788247,,,,,
12/6/2022,12:27:25,3748.463,37,4960738.07,0.001871375,14868638.84,0.004169733,24777360.05,0.004821987,34684513.57,0.005789027,44592391.47,0.006788247,,,,,
12/6/2022,12:27:26,3749.499,37,4960738.29,0.001871279,14868638.8,0.004169953,24777360.84,0.004821753,34684514,0.005788667,44592391.7,0.006796207,,,,,
12/6/2022,12:27:27,3750.785,37,4960738.63,0.001871153,14868638.89,0.00416958,24777362.48,0.00482048,34684514.27,0.005789,44592392.56,0.00678854,,,,,
12/6/2022,12:27:29,3752.054,37,4960738.7,0.001871124,14868639.19,0.004169813,24777362.43,0.004820233,34684514.65,0.005789593,44592393.98,0.006794613,,,,,
12/6/2022,12:27:30,3753.323,37,4960738.78,0.001870978,14868638.32,0.004169307,24777362.81,0.004820067,34684514.83,0.00578898,44592393.27,0.006801487,,,,,
12/6/2022,12:27:31,3754.625,37,4960739.16,0.00187084,14868638.62,0.004169273,24777362.9,0.004820227,34684515.13,0.00578902,44592395.25,0.006805653,,,,,
12/6/2022,12:27:32,3755.724,37,4960739.24,0.001870785,14868638.3,0.004168533,24777362.67,0.004819567,34684515.35,0.005788847,44592395.26,0.006804987,,,,,
12/6/2022,12:27:34,3757.197,37,4960739.48,0.001870752,14868638.61,0.004168527,24777361.51,0.004819647,34684516.55,0.00579108,44592395.39,0.00679754,,,,,
12/6/2022,12:27:35,3758.311,37,4960739.52,0.001870481,14868638.65,0.004168007,24777361.94,0.004818547,34684516.68,0.00579082,44592396.06,0.006802967,,,,,
12/6/2022,12:27:36,3759.596,37,4960739.53,0.001870353,14868638.06,0.004167413,24777362.8,0.004817553,34684517.45,0.00579162,44592395.08,0.006804793,,,,,
12/6/2022,12:27:37,3760.836,37,4960739.95,0.001870196,14868638.24,0.004167887,24777363.97,0.004816293,34684517.78,0.005792013,44592395.34,0.00681704,,,,,
12/6/2022,12:27:39,3762.12,37,4960740.14,0.001870065,14868638.48,0.004167787,24777363.6,0.00481676,34684518.05,0.005792053,44592396.97,0.006805227,,,,,
12/6/2022,12:27:40,3763.327,37,4960740.49,0.001869949,14868638.42,0.00416816,24777364.39,0.004815507,34684518.39,0.005791907,44592397.84,0.006807147,,,,,
12/6/2022,12:27:41,3764.615,37,4960740.45,0.001869825,14868638.23,0.00416768,24777361.74,0.00481728,34684518.31,0.00579194,44592397.85,0.006802567,,,,,
12/6/2022,12:27:44,3767.172,37,4960740.51,0.00186959,14868638.13,0.004167227,24777361.15,0.00481676,34684519.02,0.005792127,44592399.18,0.006796173,,,,,
12/6/2022,12:27:45,3768.738,37,4960740.65,0.001869512,14868638.3,0.004167413,24777360.48,0.00481678,34684519.23,0.00579198,44592399.32,0.006792393,,,,,
12/6/2022,12:27:45,3768.738,37,4960740.65,0.001869512,14868638.3,0.004167413,24777360.48,0.00481678,34684519.23,0.00579198,44592399.32,0.006792393,,,,,
12/6/2022,12:27:46,3769.789,37,4960740.36,0.001869471,14868638.52,0.004167127,24777360.92,0.004816507,34684519.22,0.005791647,44592401.37,0.00678936,,,,,
12/6/2022,12:27:48,3771.044,37,4960740.39,0.001869364,14868638.78,0.00416738,24777359.58,0.004818167,34684519.75,0.00579208,44592402.96,0.006781247,,,,,
12/6/2022,12:27:49,3772.344,37,4960740.23,0.001869272,14868638.8,0.004167533,24777360.83,0.004817813,34684519.99,0.005791873,44592403.19,0.006779233,,,,,
12/6/2022,12:27:50,3773.63,37,4960740.13,0.00186925,14868638.55,0.0041671,24777359.06,0.0048191,34684520.1,0.005791733,44592404.49,0.006775647,,,,,
12/6/2022,12:27:51,3774.744,37,4960740.29,0.001869181,14868638.8,0.004166747,24777360.34,0.004819027,34684520.2,0.005790847,44592404.39,0.006784507,,,,,
12/6/2022,12:27:53,3776.045,37,4960740.33,0.001869219,14868638.51,0.00416662,24777360.69,0.004818,34684520.36,0.005790693,44592405.48,0.006775447,,,,,
12/6/2022,12:27:54,3777.3,37,4960740.26,0.001869125,14868638.43,0.00416644,24777361.86,0.004818647,34684520.42,0.005791113,44592405.62,0.006786807,,,,,
12/6/2022,12:27:57,3779.869,37,4960740.29,0.001868781,14868638.58,0.004166147,24777362.12,0.0048182,34684520.41,0.005789533,44592407.37,0.006791887,,,,,
12/6/2022,12:27:58,3781.157,37,4960740.34,0.001868851,14868638.87,0.004166747,24777362.13,0.004817307,34684520.45,0.00578906,44592408.56,0.006798073,,,,,
12/6/2022,12:27:59,3782.458,37,4960740.13,0.001868724,14868639,0.004166613,24777363.4,0.00481628,34684520.55,0.005788227,44592409.32,0.006795807,,,,,
12/6/2022,12:28:00,3783.73,37,4960740.29,0.001868637,14868639.09,0.004166853,24777361.98,0.004816613,34684520.91,0.005788607,44592409.29,0.006802067,,,,,
12/6/2022,12:28:02,3785.014,37,4960740.36,0.0018687,14868639.16,0.0041669,24777362.95,0.00481756,34684521.1,0.005788353,44592409.06,0.006814607,,,,,
12/6/2022,12:28:03,3786.143,37,4960740.27,0.001868725,14868639,0.00416648,24777363.67,0.004818813,34684521.32,0.005788193,44592408.72,0.00682102,,,,,
12/6/2022,12:28:04,3787.383,37,4960740.37,0.001868616,14868639.18,0.00416656,24777362.85,0.00482334,34684521.66,0.00578856,44592409.33,0.006817287,,,,,
12/6/2022,12:28:05,3788.635,37,4960740.13,0.001868683,14868639.13,0.00416666,24777363.99,0.004823293,34684521.81,0.005788807,44592408.37,0.006823467,,,,,
12/6/2022,12:28:07,3789.924,37,4960740.15,0.001868619,14868639.37,0.004166633,24777362.78,0.004830573,34684522.11,0.005789433,44592408.36,0.00683578,,,,,
12/6/2022,12:28:08,3791.239,37,4960740.39,0.001868283,14868639.19,0.00416628,24777362.25,0.004830307,34684522.46,0.005787767,44592407.76,0.006836233,,,,,
12/6/2022,12:28:09,3792.556,37,4960740.38,0.001868142,14868639.01,0.00416622,24777361.84,0.004830393,34684522.7,0.005788,44592407.76,0.006837373,,,,,
12/6/2022,12:28:10,3793.671,37,4960740.17,0.001868186,14868639.63,0.004166987,24777362.16,0.004830467,34684523.72,0.005789573,44592408.17,0.006839913,,,,,
12/6/2022,12:28:12,3794.877,37,4960740.35,0.0018682,14868639.6,0.004166847,24777362.33,0.00483064,34684528.35,0.005809667,44592408.59,0.006844613,,,,,
12/6/2022,12:28:13,3796.178,37,4960740.37,0.001867898,14868639.74,0.00416696,24777361.54,0.004831407,34684529.92,0.005812713,44592407.4,0.006833233,,,,,
12/6/2022,12:28:14,3797.73,37,4960740.38,0.001867943,14868639.87,0.004167007,24777359.81,0.00483286,34684532.5,0.0058234,44592407.15,0.006836393,,,,,
12/6/2022,12:28:14,3797.73,37,4960740.38,0.001867943,14868639.87,0.004167007,24777359.81,0.00483286,34684532.5,0.0058234,44592407.15,0.006836393,,,,,
12/6/2022,12:28:15,3798.75,37,4960740.35,0.001867926,14868639.87,0.00416666,24777360.12,0.004832213,34684532.58,0.005823213,44592406.17,0.006847147,,,,,
12/6/2022,12:28:17,3800.035,37,4960740.39,0.001867773,14868639.85,0.004166573,24777359.99,0.004832853,34684532.69,0.0058231,44592406.24,0.006851007,,,,,
12/6/2022,12:28:18,3801.337,37,4960740.45,0.001867621,14868640.37,0.00416656,24777359.26,0.004834133,34684532.86,0.005823367,44592407.29,0.00685606,,,,,
12/6/2022,12:28:19,3802.435,37,4960740.75,0.001867496,14868640.4,0.004166427,24777360.2,0.004833567,34684532.82,0.005823173,44592407.62,0.00685356,,,,,
12/6/2022,12:28:20,3803.704,37,4960741.04,0.001867549,14868640.71,0.00416666,24777360.51,0.004833653,34684532.85,0.005822313,44592407.65,0.006855353,,,,,
12/6/2022,12:28:22,3804.976,37,4960741.18,0.001867468,14868641.51,0.00416776,24777360.15,0.004834647,34684532.81,0.005821787,44592407.89,0.006844753,,,,,
12/6/2022,12:28:23,3806.276,37,4960741.21,0.00186745,14868642.18,0.004168567,24777359.43,0.0048346,34684532.48,0.005820267,44592408.43,0.00683672,,,,,
12/6/2022,12:28:24,3807.579,37,4960740.96,0.001867319,14868642.1,0.004169273,24777359.66,0.004834073,34684532.54,0.005819927,44592409.19,0.006840433,,,,,
12/6/2022,12:28:26,3808.863,37,4960740.82,0.001867328,14868641.74,0.00416836,24777360.49,0.004833107,34684532.63,0.005818953,44592408.47,0.006835373,,,,,
12/6/2022,12:28:27,3810.12,37,4960740.85,0.001867304,14868641.74,0.004168933,24777360.73,0.004833047,34684532.63,0.005817933,44592408.55,0.006850327,,,,,
12/6/2022,12:28:28,3811.373,37,4960740.85,0.001867334,14868641.76,0.004168727,24777362.21,0.004833373,34684532.72,0.005817993,44592408.68,0.006856933,,,,,
12/6/2022,12:28:29,3812.674,37,4960740.94,0.001867511,14868641.55,0.00416856,24777363.06,0.004830733,34684532.81,0.005818313,44592407.92,0.006851887,,,,,
12/6/2022,12:28:30,3813.77,37,4960740.91,0.001867449,14868641.77,0.004168833,24777362.45,0.004831967,34684533.1,0.00581852,44592408.67,0.00684734,,,,,
12/6/2022,12:28:32,3815.026,37,4960740.75,0.001867396,14868641.89,0.004168533,24777361.54,0.004833333,34684533.13,0.005817427,44592408.95,0.00684404,,,,,
12/6/2022,12:28:33,3816.295,37,4960740.71,0.001867523,14868642.1,0.004169153,24777363.03,0.00483148,34684533.15,0.00581726,44592410.1,0.00685118,,,,,
12/6/2022,12:28:34,3817.551,37,4960740.79,0.001867538,14868642.05,0.004168953,24777365.1,0.00483052,34684533.68,0.005817953,44592409.65,0.006833133,,,,,
12/6/2022,12:28:36,3819.023,37,4960740.81,0.001867598,14868642.41,0.004169767,24777364.68,0.004831087,34684533.69,0.005818127,44592410.02,0.006833887,,,,,
12/6/2022,12:28:37,3820.09,37,4960740.77,0.001867574,14868642.47,0.0041699,24777365.21,0.00483178,34684531.99,0.0058144,44592410.44,0.006833653,,,,,
12/6/2022,12:28:38,3821.361,37,4960740.54,0.001867811,14868642.75,0.004169853,24777365.81,0.00483202,34684532.31,0.005814393,44592411.27,0.00682336,,,,,
12/6/2022,12:28:39,3822.615,37,4960740.43,0.001867717,14868642.75,0.004170067,24777364.89,0.004832587,34684532.38,0.00581408,44592412.23,0.006820227,,,,,
12/6/2022,12:28:41,3823.901,37,4960740.23,0.001867731,14868642.8,0.00417022,24777364.04,0.00483364,34684532.56,0.005813793,44592412.64,0.006807487,,,,,
12/6/2022,12:28:42,3825.202,37,4960740.05,0.001867817,14868642.81,0.004170227,24777364.92,0.00483308,34684532.72,0.005813267,44592411.53,0.006812753,,,,,
12/6/2022,12:28:43,3826.489,37,4960739.77,0.001867724,14868642.69,0.004170027,24777364.06,0.004834167,34684532.8,0.00581266,44592411.71,0.006820273,,,,,
12/6/2022,12:28:44,3827.759,37,4960739.86,0.001867751,14868642.81,0.004170287,24777364.66,0.004834293,34684533.06,0.00581244,44592412.63,0.006812633,,,,,
12/6/2022,12:28:46,3829.028,37,4960739.76,0.001867735,14868642.6,0.004170133,24777365.73,0.004834633,34684533.18,0.00581246,44592411.01,0.006822893,,,,,
12/6/2022,12:28:47,3830.299,37,4960739.65,0.001867785,14868642.3,0.00417002,24777366.05,0.004834567,34684533,0.00581164,44592412.02,0.006812247,,,,,
12/6/2022,12:28:48,3831.397,37,4960739.62,0.00186781,14868641.87,0.00416958,24777366.59,0.00483516,34684533.11,0.0058113,44592412.47,0.006817727,,,,,
12/6/2022,12:28:49,3832.65,37,4960739.87,0.001867654,14868641.41,0.00416804,24777365.82,0.00483542,34684533.33,0.00581138,44592412.73,0.00682534,,,,,
12/6/2022,12:28:51,3833.925,37,4960739.46,0.001867745,14868641.02,0.004167527,24777366.89,0.004833853,34684533.28,0.005811,44592412.89,0.006828387,,,,,
12/6/2022,12:28:52,3835.238,37,4960739.53,0.001867829,14868640.92,0.004166927,24777366.67,0.004834047,34684533.56,0.0058113,44592413.39,0.006837933,,,,,
12/6/2022,12:28:53,3836.476,37,4960739.53,0.001867915,14868640.84,0.00416678,24777367.74,0.004833493,34684533.74,0.005811333,44592413.6,0.006843947,,,,,
12/6/2022,12:28:54,3837.794,37,4960739.84,0.001867977,14868640.86,0.004166553,24777368.1,0.004832753,34684533.92,0.005811547,44592414.18,0.006851173,,,,,
12/6/2022,12:28:56,3839.094,37,4960740.01,0.001867974,14868640.85,0.004165707,24777367.37,0.004833453,34684534.31,0.005811827,44592414.14,0.006853813,,,,,
12/6/2022,12:28:57,3840.303,37,4960740.06,0.001868097,14868640.94,0.004165607,24777366.02,0.004832953,34684534.5,0.005810727,44592413.8,0.006845607,,,,,
12/6/2022,12:28:58,3841.604,37,4960740.21,0.001868164,14868641.14,0.004165853,24777366.43,0.004833007,34684534.42,0.005811153,44592414.58,0.006850647,,,,,
12/6/2022,12:29:01,3844.395,37,4960740.08,0.001867995,14868640.83,0.004164307,24777367.08,0.004832973,34684535.08,0.005811627,44592414.59,0.00684866,,,,,
12/6/2022,12:29:01,3844.395,37,4960740.08,0.001867995,14868640.83,0.004164307,24777367.08,0.004832973,34684535.08,0.005811627,44592414.59,0.00684866,,,,,
12/6/2022,12:29:03,3846.747,37,4960740.21,0.001868193,14868642.04,0.00416458,24777365.38,0.004835073,34684535.46,0.00581114,44592415.59,0.0068649,,,,,
12/6/2022,12:29:05,3848.048,37,4960740.31,0.001868251,14868641.93,0.004164387,24777364.69,0.004833467,34684535.81,0.00581158,44592416.77,0.00685244,,,,,
12/6/2022,12:29:06,3849.161,37,4960740.17,0.001868259,14868641.48,0.004163093,24777363.56,0.00483396,34684535.88,0.005812067,44592417.89,0.006844967,,,,,
12/6/2022,12:29:07,3850.416,37,4960739.99,0.001868338,14868641.67,0.00416306,24777364.25,0.00483226,34684535.97,0.00581166,44592416.63,0.006849073,,,,,
12/6/2022,12:29:08,3851.655,37,4960740.3,0.001868431,14868642.15,0.00416292,24777363.97,0.0048328,34684536.03,0.005811547,44592417.81,0.006845973,,,,,
12/6/2022,12:29:10,3853.112,37,4960740.35,0.001868482,14868641.78,0.004162527,24777363.43,0.004833747,34684536.12,0.005810773,44592418.3,0.006834133,,,,,
12/6/2022,12:29:11,3854.18,37,4960740.41,0.001868526,14868642.25,0.004162793,24777364.49,0.004832193,34684536.27,0.00581158,44592417.68,0.00682702,,,,,
12/6/2022,12:29:12,3855.495,37,4960740.65,0.001868483,14868642.03,0.0041628,24777363.38,0.004832473,34684538.56,0.0058219,44592417.85,0.00683936,,,,,
12/6/2022,12:29:14,3856.954,37,4960740.64,0.001868452,14868642.01,0.004163,24777363.95,0.004832313,34684538.55,0.0058216,44592419.02,0.006839167,,,,,
12/6/2022,12:29:15,3858.053,37,4960740.57,0.001868483,14868642.15,0.004163407,24777364.18,0.004832533,34684529.34,0.005780573,44592419.18,0.00683588,,,,,
12/6/2022,12:29:16,3859.275,37,4960740.57,0.001868593,14868642.17,0.004163293,24777364.17,0.004833187,34684529.56,0.0057807,44592419.44,0.0068424,,,,,
12/6/2022,12:29:17,3860.562,37,4960740.49,0.001868718,14868642.21,0.004163227,24777365.43,0.00483148,34684529.82,0.005780647,44592419.86,0.00684358,,,,,
12/6/2022,12:29:19,3861.878,37,4960740.6,0.001868695,14868642.22,0.004163367,24777364.8,0.004831607,34684530.03,0.005780867,44592421.28,0.006848407,,,,,
12/6/2022,12:29:20,3862.991,37,4960740.77,0.001868493,14868642.04,0.00416358,24777364.84,0.004831053,34684530.08,0.005781133,44592422.79,0.00680382,,,,,
12/6/2022,12:29:21,3864.496,37,4960740.53,0.001868626,14868641.57,0.004163787,24777365.92,0.0048303,34684530.18,0.005780993,44592422.34,0.006812493,,,,,
12/6/2022,12:29:22,3865.578,37,4960740.52,0.001868634,14868641.7,0.00416416,24777366.79,0.004830653,34684530.44,0.005780387,44592421.94,0.00680434,,,,,
12/6/2022,12:29:24,3867.037,37,4960740.44,0.001868464,14868641.24,0.00416382,24777366.6,0.004830587,34684530.87,0.005780953,44592421.3,0.006804307,,,,,
12/6/2022,12:29:25,3868.15,37,4960740.39,0.001868592,14868642.36,0.004165953,24777369.03,0.004827607,34684530.43,0.005781213,44592420.77,0.006815193,,,,,
12/6/2022,12:29:26,3869.437,37,4960740.16,0.001868922,14868644.74,0.004171147,24777370.29,0.004826613,34684530.33,0.005781753,44592419.91,0.006817813,,,,,
12/6/2022,12:29:27,3870.691,37,4960740.31,0.001869167,14868647.12,0.004174607,24777369.24,0.004828107,34684530,0.005781953,44592416.71,0.006801467,,,,,
12/6/2022,12:29:29,3871.944,37,4960740.35,0.001869456,14868649.52,0.004178507,24777368.3,0.004828867,34684529.5,0.00578256,44592416.7,0.006801647,,,,,
12/6/2022,12:29:30,3873.2,37,4960740.41,0.00186978,14868651.83,0.004182533,24777368.12,0.004828047,34684529.31,0.005783333,44592416.05,0.006801287,,,,,
12/6/2022,12:29:31,3874.484,37,4960740.43,0.001870078,14868653.65,0.004186333,24777366.95,0.00482844,34684528.76,0.00578258,44592415.64,0.00680608,,,,,
12/6/2022,12:29:33,3875.991,37,4960740.39,0.001870249,14868656.02,0.00419022,24777365.65,0.004829553,34684528.36,0.00578256,44592414.92,0.006797307,,,,,
12/6/2022,12:29:33,3875.991,37,4960740.39,0.001870249,14868656.02,0.00419022,24777365.65,0.004829553,34684528.36,0.00578256,44592414.92,0.006797307,,,,,
12/6/2022,12:29:34,3877.025,37,4960740.37,0.001870606,14868658.08,0.00419384,24777365.39,0.00483016,34684527.53,0.005782413,44592412.83,0.006798367,,,,,
12/6/2022,12:29:36,3879.55,37,4960740.47,0.001870924,14868661.96,0.004201493,24777366.58,0.004829853,34684526.67,0.005783013,44592409.85,0.006792107,,,,,
12/6/2022,12:29:39,3882.108,37,4960740.33,0.001871374,14868666.35,0.004208433,24777366.95,0.00482934,34684525.54,0.00578226,44592406.92,0.006790107,,,,,
12/6/2022,12:29:40,3883.36,37,4960740.29,0.001871589,14868668.55,0.004212173,24777367.11,0.004828607,34684525.01,0.00578234,44592405.06,0.006788053,,,,,
12/6/2022,12:29:41,3884.646,37,4960740.43,0.001871796,14868670.37,0.00421572,24777366.11,0.004828267,34684524.32,0.005782533,44592403.69,0.006786547,,,,,
12/6/2022,12:29:43,3885.932,37,4960740.59,0.001872087,14868672.45,0.00421916,24777367.73,0.004828327,34684523.69,0.005781747,44592402.52,0.00679168,,,,,
12/6/2022,12:29:44,3887.249,37,4960740.59,0.001872327,14868674.4,0.004222393,24777367.92,0.00482748,34684523.08,0.005781933,44592400.59,0.00678978,,,,,
12/6/2022,12:29:45,3888.346,37,4960740.81,0.001872607,14868676.08,0.004225227,24777367.93,0.004826587,34684522.86,0.00578206,44592400.05,0.006792273,,,,,
12/6/2022,12:29:46,3889.648,37,4960740.99,0.001872943,14868678.1,0.004228453,24777367.79,0.004826573,34684522.54,0.005783,44592398.95,0.006788507,,,,,
12/6/2022,12:29:48,3890.855,37,4960741.11,0.00187325,14868680.13,0.0042313,24777369.18,0.00482604,34684522.16,0.0057836,44592396.27,0.006797013,,,,,
12/6/2022,12:29:49,3892.172,37,4960741.42,0.001873466,14868682.17,0.004235067,24777369.69,0.004824433,34684521.7,0.00578368,44592395.52,0.00678968,,,,,
12/6/2022,12:29:50,3893.49,37,4960741.41,0.001873776,14868684.25,0.004238787,24777369.59,0.004823867,34684521.33,0.00578474,44592394.76,0.006794593,,,,,
12/6/2022,12:29:51,3894.759,37,4960741.44,0.001874079,14868686.41,0.00424196,24777371.53,0.004823387,34684520.8,0.005785,44592394.04,0.006801787,,,,,
12/6/2022,12:29:53,3895.873,37,4960741.29,0.001874348,14868688.4,0.00424574,24777373.29,0.00482268,34684520.04,0.00578454,44592391.03,0.006801827,,,,,
12/6/2022,12:29:54,3897.128,37,4960741.57,0.001874613,14868690.52,0.004249687,24777371.34,0.004823433,34684519.16,0.00578494,44592389.87,0.00681002,,,,,
12/6/2022,12:29:55,3898.428,37,4960741.65,0.001874853,14868692.18,0.004253387,24777372.23,0.004823353,34684518.57,0.005785547,44592387.03,0.006807847,,,,,
